time,min,max,prec
329151600,19.4,28.2,0.0
329238000,20.4,24.9,12.0
329324400,22.0,24.8,11.0
329410800,22.7,27.2,0.0
329497200,21.1,25.7,0.0
329583600,19.9,27.3,0.0
329670000,21.8,27.2,0.0
329756400,22.3,29.7,0.0
329842800,23.0,28.5,0.0
329929200,21.7,30.0,0.0
330015600,23.8,28.8,0.0
330102000,25.0,31.6,0.0
330188400,19.2,28.3,0.0
330274800,18.1,20.7,14.0
330361200,18.2,21.1,19.0
330447600,19.2,25.3,0.5
330534000,21.2,26.9,0.0
330620400,22.5,29.1,4.5
330706800,22.1,30.9,0.0
330793200,22.5,27.0,1.5
330879600,23.0,28.4,0.0
330966000,21.4,30.1,0.0
331052400,17.8,21.8,45.0
331138800,17.7,24.0,49.5
331225200,18.3,23.0,0.0
331311600,16.4,18.5,19.5
331398000,16.5,26.3,11.5
331484400,21.2,27.6,0.0
331570800,20.3,26.0,0.0
331657200,20.8,27.2,0.0
331743600,22.5,29.1,11.0
331830000,21.0,26.9,17.0
331916400,20.1,22.6,57.0
332002800,20.9,26.3,0.0
332089200,21.5,24.8,11.0
332175600,20.2,31.9,2.5
332262000,19.4,27.4,0.0
332348400,21.4,28.6,0.0
332434800,21.3,32.6,1.5
332521200,19.5,24.3,4.5
332607600,18.5,24.1,0.0
332694000,18.2,22.0,4.0
332780400,20.6,28.5,1.5
332866800,23.4,31.1,0.0
332953200,24.3,31.1,0.0
333039600,25.3,30.7,0.0
333126000,26.0,33.0,0.0
333212400,25.6,32.5,0.5
333298800,23.4,29.6,5.0
333385200,22.3,29.7,17.5
333471600,20.6,25.0,2.5
333558000,20.2,27.7,0.0
333644400,21.2,26.0,0.0
333730800,21.5,24.7,26.5
333817200,21.1,29.1,9.0
333903600,19.4,24.5,0.5
333990000,19.1,23.0,16.0
334076400,18.6,21.0,44.5
334162800,18.7,22.6,8.5
334249200,19.7,26.5,0.0
334335600,19.1,25.0,0.0
334422000,19.5,26.4,0.0
334508400,18.7,23.9,0.0
334594800,18.2,27.2,0.0
334681200,18.9,27.1,0.0
334767600,18.2,29.3,0.0
334854000,21.5,30.1,0.0
334940400,22.3,30.8,0.0
335026800,24.2,31.0,0.0
335113200,22.1,32.2,7.5
335199600,21.0,22.1,3.0
335286000,21.0,28.0,3.5
335372400,23.2,27.9,0.0
335458800,22.1,29.0,1.5
335545200,22.1,27.1,7.5
335631600,22.1,27.9,0.0
335718000,22.1,25.6,6.0
335804400,22.7,27.3,1.5
335890800,22.9,31.1,0.0
335977200,21.3,26.9,0.0
336063600,18.1,21.6,42.5
336150000,17.6,22.2,24.5
336236400,20.2,26.8,0.5
336322800,22.1,26.9,0.0
336409200,22.9,28.2,0.0
336495600,22.7,25.0,1.0
336582000,23.1,28.9,0.5
336668400,21.3,26.1,1.5
336754800,23.1,28.9,0.0
336841200,23.4,29.3,0.0
336927600,23.0,30.6,0.0
337014000,25.8,31.9,0.0
337100400,23.4,31.8,0.0
337186800,20.3,27.3,5.0
337273200,20.4,24.6,1.5
337359600,20.1,26.0,65.5
337446000,25.5,30.8,15.5
337532400,25.2,29.8,19.0
337618800,23.0,30.0,0.0
337705200,22.0,28.9,0.0
337791600,21.3,29.6,0.0
337878000,21.1,28.1,0.0
337964400,21.3,28.7,0.0
338050800,20.1,25.1,0.0
338137200,18.5,24.1,0.0
338223600,20.1,25.6,0.0
338310000,20.5,25.5,0.0
338396400,20.8,27.5,1.0
338482800,18.4,22.3,0.0
338569200,17.3,20.3,0.0
338655600,17.0,18.7,6.0
338742000,16.1,18.4,8.0
338828400,13.2,16.1,58.0
338914800,14.6,20.3,0.0
339001200,15.1,22.2,0.0
339087600,14.5,24.1,0.0
339174000,16.5,22.7,0.0
339260400,15.1,23.6,0.0
339346800,14.1,23.1,0.0
339433200,13.8,24.2,0.0
339519600,13.2,23.5,0.0
339606000,17.2,25.9,0.0
339692400,20.8,26.5,0.0
339778800,18.2,28.8,0.0
339865200,18.1,22.3,0.0
339951600,16.3,22.4,0.0
340038000,17.9,22.3,0.5
340124400,18.0,23.8,1.5
340210800,18.5,21.4,0.0
340297200,15.2,25.5,65.0
340383600,15.1,21.0,3.0
340470000,15.1,19.0,1.5
340556400,16.0,24.1,7.5
340642800,19.0,24.9,0.0
340729200,17.4,21.4,6.0
340815600,16.9,21.4,13.0
340902000,15.8,18.3,16.5
340988400,13.7,18.9,0.0
341074800,11.0,18.8,0.0
341161200,9.9,17.0,2.0
341247600,11.1,22.2,19.5
341334000,13.2,22.4,0.0
341420400,12.1,20.0,0.0
341506800,10.5,20.2,0.0
341593200,10.7,17.1,0.0
341679600,8.7,17.7,0.0
341766000,9.3,19.4,0.0
341852400,8.3,18.2,0.0
341938800,7.7,16.3,0.0
342025200,7.9,15.0,0.0
342111600,5.1,16.4,0.0
342198000,8.6,18.3,0.0
342284400,10.3,20.9,0.0
342370800,11.1,17.7,0.0
342457200,9.3,17.3,0.0
342543600,8.1,14.1,0.0
342630000,6.9,14.5,0.0
342716400,6.9,17.9,0.0
342802800,10.5,19.9,0.0
342889200,10.4,21.8,4.0
342975600,9.3,14.3,0.0
343062000,7.4,18.1,0.0
343148400,8.7,12.7,0.0
343234800,10.2,14.1,0.0
343321200,7.1,17.8,0.0
343407600,8.2,18.0,0.0
343494000,9.4,19.7,0.0
343580400,11.5,19.7,21.5
343666800,10.5,13.1,48.0
343753200,11.9,17.2,0.0
343839600,11.1,14.3,7.0
343926000,10.7,15.5,17.0
344012400,10.5,18.7,0.0
344098800,10.7,16.7,0.0
344185200,11.6,14.9,3.0
344271600,8.1,17.0,33.0
344358000,8.6,14.1,0.0
344444400,6.9,18.6,0.0
344530800,7.7,12.8,2.5
344617200,9.5,19.3,6.5
344703600,8.3,17.4,0.0
344790000,4.1,12.4,0.0
344876400,4.7,12.8,0.0
344962800,4.8,13.3,0.0
345049200,6.0,13.9,0.0
345135600,4.9,10.5,0.0
345222000,3.4,13.8,0.0
345308400,5.2,12.6,0.0
345394800,5.3,15.7,4.5
345481200,3.7,10.4,0.0
345567600,2.3,9.3,0.0
345654000,1.7,10.4,0.0
345740400,2.9,11.2,0.0
345826800,2.0,12.2,0.0
345913200,4.6,10.9,0.0
345999600,3.6,10.2,0.0
346086000,2.3,10.0,0.0
346172400,1.6,9.0,0.0
346258800,0.1,10.4,0.0
346345200,2.2,6.7,9.0
346431600,2.1,8.3,11.5
346518000,6.6,13.3,0.0
346604400,3.8,11.3,0.0
346690800,2.9,10.9,0.0
346777200,-0.5,9.2,0.0
346863600,-0.7,8.8,0.0
346950000,1.4,11.0,0.0
347036400,3.0,10.9,0.0
347122800,1.3,8.9,0.0
347209200,1.9,7.5,2.0
347295600,2.2,9.0,0.0
347382000,-0.6,9.6,0.0
347468400,0.0,8.4,0.0
347554800,-0.7,7.2,0.0
347641200,-0.1,8.2,0.0
347727600,0.9,9.9,0.0
347814000,0.3,11.0,0.0
347900400,1.8,12.0,0.0
347986800,0.1,7.2,0.0
348073200,-1.2,8.1,0.0
348159600,-0.8,6.3,0.0
348246000,-2.2,7.9,0.0
348332400,-0.1,7.9,0.0
348418800,0.9,7.6,1.5
348505200,0.6,8.2,0.0
348591600,-0.3,7.6,0.0
348678000,-0.7,9.9,0.0
348764400,2.5,8.3,0.0
348850800,0.2,7.7,0.0
348937200,-0.4,6.8,0.0
349023600,1.8,10.3,0.0
349110000,0.6,10.3,0.0
349196400,4.0,9.6,0.0
349282800,1.0,7.6,0.0
349369200,-0.3,7.8,0.0
349455600,1.0,8.3,0.0
349542000,0.2,8.2,0.0
349628400,2.1,8.6,0.0
349714800,1.6,9.1,0.0
349801200,0.9,5.2,3.0
349887600,0.3,9.1,0.0
349974000,1.9,6.9,0.0
350060400,1.3,7.8,0.0
350146800,1.0,10.1,0.0
350233200,2.4,10.0,0.0
350319600,2.2,8.2,0.0
350406000,1.1,11.1,0.0
350492400,2.4,11.0,0.0
350578800,2.7,10.9,0.0
350665200,1.5,10.0,0.0
350751600,0.6,10.0,0.0
350838000,2.6,12.1,0.0
350924400,8.1,14.3,0.0
351010800,7.4,11.2,0.0
351097200,6.3,17.2,0.0
351183600,1.0,10.7,26.5
351270000,0.2,7.6,0.0
351356400,3.0,13.3,0.0
351442800,2.5,7.3,0.0
351529200,2.1,10.6,0.0
351615600,2.2,7.9,0.0
351702000,2.1,7.1,7.0
351788400,2.4,4.5,1.5
351874800,1.1,6.2,0.0
351961200,-1.5,5.3,0.0
352047600,-3.5,5.2,0.0
352134000,-1.3,6.9,0.0
352220400,1.0,8.5,0.0
352306800,0.2,9.3,1.5
352393200,1.1,9.9,0.5
352479600,4.2,8.1,8.5
352566000,4.9,12.5,0.0
352652400,2.4,13.4,0.0
352738800,2.0,10.5,0.0
352825200,5.6,14.0,0.0
352911600,4.7,7.5,4.5
352998000,2.5,11.1,1.0
353084400,2.0,10.1,0.0
353170800,3.7,12.4,0.0
353257200,4.8,16.1,0.0
353343600,6.7,10.7,11.0
353430000,7.8,20.2,7.5
353516400,5.0,13.4,0.0
353602800,3.8,12.6,0.0
353689200,4.0,15.5,0.0
353775600,6.8,18.5,0.0
353862000,10.7,18.5,21.0
353948400,9.0,15.0,18.0
354034800,8.9,14.8,12.5
354121200,8.2,16.6,0.0
354207600,5.9,13.2,1.0
354294000,5.9,9.4,25.5
354380400,9.0,20.6,0.0
354466800,5.9,14.4,0.0
354553200,5.3,12.3,0.0
354639600,7.2,14.3,0.0
354726000,7.3,10.9,0.0
354812400,4.1,7.6,0.5
354898800,2.7,8.2,4.0
354985200,4.9,12.3,18.0
355071600,4.0,17.1,0.0
355158000,8.5,12.3,3.5
355244400,6.7,13.4,0.0
355330800,8.6,16.5,2.0
355417200,9.1,19.3,0.0
355503600,8.7,15.4,0.0
355590000,8.7,17.8,0.0
355676400,11.1,15.9,19.5
355762800,10.8,23.3,0.0
355849200,13.1,20.8,0.0
355935600,6.0,16.4,8.0
356022000,5.6,16.3,0.0
356108400,10.0,17.9,0.0
356194800,10.3,15.5,21.5
356281200,10.4,19.4,0.0
356367600,8.6,17.7,0.0
356454000,8.0,12.3,8.0
356540400,10.1,21.3,55.0
356626800,10.5,19.3,0.0
356713200,10.2,20.8,0.0
356799600,12.0,23.6,0.0
356886000,13.0,23.9,0.0
356972400,12.2,21.1,16.0
357058800,10.8,18.5,0.0
357145200,11.8,22.5,0.0
357231600,12.3,20.3,0.0
357318000,11.4,21.3,0.0
357404400,15.9,20.7,10.5
357490800,13.8,27.0,0.0
357577200,15.7,23.7,0.0
357663600,14.6,24.8,0.0
357750000,11.6,15.0,10.0
357836400,10.5,20.6,0.0
357922800,15.7,20.5,0.0
358009200,13.6,16.1,40.5
358095600,12.6,25.9,0.0
358182000,11.8,22.1,0.0
358268400,15.2,21.2,0.0
358354800,12.8,18.8,1.5
358441200,12.3,20.9,12.5
358527600,13.8,20.3,0.5
358614000,13.5,23.5,0.5
358700400,16.1,23.8,0.0
358786800,12.5,18.7,0.0
358873200,10.4,13.3,60.0
358959600,10.2,21.7,9.0
359046000,13.6,16.2,0.0
359132400,11.9,15.1,0.0
359218800,10.9,20.6,0.0
359305200,13.7,24.5,0.0
359391600,15.4,28.4,0.0
359478000,13.4,20.2,15.5
359564400,14.4,25.7,1.0
359650800,16.1,26.2,0.0
359737200,16.3,23.9,0.0
359823600,15.3,21.2,0.5
359910000,15.4,25.9,0.0
359996400,14.9,20.4,0.0
360082800,11.9,18.2,0.0
360169200,14.6,21.2,0.0
360255600,14.7,23.7,0.0
360342000,14.4,24.4,0.0
360428400,16.4,22.4,0.0
360514800,16.7,23.4,0.5
360601200,16.6,24.5,12.0
360687600,16.9,24.9,0.0
360774000,20.1,25.7,0.0
360860400,20.1,25.4,0.0
360946800,20.7,25.3,0.0
361033200,19.0,23.5,1.5
361119600,19.0,21.8,10.5
361206000,17.4,21.8,15.5
361292400,17.3,21.7,26.5
361378800,18.0,22.4,20.5
361465200,18.4,25.9,0.0
361551600,19.1,26.9,0.0
361638000,16.6,26.5,0.0
361724400,13.3,19.7,0.0
361810800,12.8,17.5,0.0
361897200,12.4,16.0,0.0
361983600,12.5,19.3,1.0
362070000,17.3,28.4,7.5
362156400,20.1,24.5,0.0
362242800,19.0,24.5,1.0
362329200,18.8,23.4,1.0
362415600,18.1,23.4,1.5
362502000,18.8,21.4,0.5
362588400,18.5,32.0,0.0
362674800,17.5,27.5,3.5
362761200,17.0,24.4,0.5
362847600,20.4,22.5,15.0
362934000,18.0,20.6,15.0
363020400,18.1,23.2,1.5
363106800,19.9,26.4,0.0
363193200,22.0,29.2,0.0
363279600,25.0,32.6,0.0
363366000,24.5,30.6,0.0
363452400,23.9,32.0,0.0
363538800,25.9,33.0,0.0
363625200,26.3,32.2,0.0
363711600,25.6,32.1,0.0
363798000,25.9,32.6,0.0
363884400,25.6,30.4,0.0
363970800,23.6,31.5,0.0
364057200,25.4,34.1,0.0
364143600,25.8,34.3,0.0
364230000,26.4,33.6,0.5
364316400,25.9,32.2,0.0
364402800,26.5,32.4,0.0
364489200,25.8,31.4,0.0
364575600,21.2,32.6,81.0
364662000,21.2,27.9,8.5
364748400,20.4,26.1,10.0
364834800,22.0,30.1,24.5
364921200,21.8,29.9,0.0
365007600,22.8,29.5,0.0
365094000,22.5,29.9,0.0
365180400,25.4,32.2,0.0
365266800,24.4,29.5,10.5
365353200,25.7,30.9,0.0
365439600,25.4,31.7,0.0
365526000,25.5,32.5,0.0
365612400,25.2,31.1,0.0
365698800,24.5,31.8,0.0
365785200,23.1,32.9,3.0
365871600,21.8,27.8,0.0
365958000,21.5,28.9,13.0
366044400,21.8,26.7,3.5
366130800,22.1,29.0,0.0
366217200,23.7,31.7,0.0
366303600,25.5,31.4,0.0
366390000,26.5,30.4,0.0
366476400,23.4,28.9,0.5
366562800,22.8,27.5,1.0
366649200,21.7,27.9,0.0
366735600,21.0,28.9,0.0
366822000,20.0,28.1,0.0
366908400,21.0,30.0,0.0
366994800,25.0,30.7,0.0
367081200,22.9,29.0,0.5
367167600,22.2,28.1,3.5
367254000,24.8,28.7,21.0
367340400,24.1,31.4,42.0
367426800,21.7,30.2,0.0
367513200,21.6,29.1,8.5
367599600,25.1,30.3,9.5
367686000,26.4,32.0,0.0
367772400,21.5,27.6,26.0
367858800,21.3,29.3,1.0
367945200,26.4,32.4,0.0
368031600,26.3,33.9,0.0
368118000,24.0,31.3,0.0
368204400,23.9,31.6,0.0
368290800,24.5,30.8,0.0
368377200,22.5,30.0,8.5
368463600,20.4,24.9,0.5
368550000,19.4,24.6,0.0
368636400,18.5,25.3,0.0
368722800,18.5,25.0,26.5
368809200,18.6,24.2,2.0
368895600,19.4,26.6,5.0
368982000,18.0,22.5,2.5
369068400,16.5,20.5,15.5
369154800,18.7,23.9,1.0
369241200,17.8,23.9,0.0
369327600,17.1,23.8,0.0
369414000,17.1,24.5,0.0
369500400,15.9,24.6,0.0
369586800,16.1,26.1,0.0
369673200,16.4,21.8,11.5
369759600,15.6,20.7,27.5
369846000,18.4,24.2,2.0
369932400,17.9,25.0,0.0
370018800,18.1,25.7,0.0
370105200,19.3,26.8,0.0
370191600,19.5,23.1,22.5
370278000,19.0,22.1,13.5
370364400,19.4,30.1,0.0
370450800,18.8,28.5,0.0
370537200,16.3,19.9,0.0
370623600,16.7,22.8,0.0
370710000,16.8,18.6,43.0
370796400,16.7,26.7,10.5
370882800,16.8,21.8,0.0
370969200,13.7,23.5,0.0
371055600,19.5,24.6,0.0
371142000,17.8,23.3,0.0
371228400,17.8,22.0,0.0
371314800,17.4,19.4,24.5
371401200,17.0,23.8,44.0
371487600,17.4,23.7,0.0
371574000,15.2,22.6,0.0
371660400,16.3,22.4,0.0
371746800,14.9,22.9,0.0
371833200,15.7,23.1,0.0
371919600,13.8,16.6,0.0
372006000,12.5,18.1,0.0
372092400,11.2,22.8,0.0
372178800,13.4,22.3,0.0
372265200,14.7,25.0,0.0
372351600,14.8,19.7,0.0
372438000,14.2,17.9,0.0
372524400,12.9,20.0,215.0
372610800,13.0,23.8,3.0
372697200,10.8,18.3,0.0
372783600,11.7,21.1,0.0
372870000,10.5,18.6,0.0
372956400,10.5,18.4,0.0
373042800,10.1,18.0,0.0
373129200,12.3,15.6,3.5
373215600,13.4,18.7,0.0
373302000,12.2,19.9,0.0
373388400,13.1,21.4,0.0
373474800,10.9,14.9,40.0
373561200,11.7,16.0,3.0
373647600,12.3,18.2,0.0
373734000,12.1,16.1,1.0
373820400,6.7,12.2,23.5
373906800,6.6,9.7,1.0
373993200,6.5,11.5,0.0
374079600,5.0,9.9,0.0
374166000,3.5,13.0,0.0
374252400,4.6,15.2,0.0
374338800,7.0,14.1,0.0
374425200,5.7,15.5,0.0
374511600,6.9,16.2,0.0
374598000,6.6,16.6,0.0
374684400,8.8,19.8,0.0
374770800,9.8,13.5,0.0
374857200,6.2,12.7,0.0
374943600,4.5,14.4,0.0
375030000,6.6,15.4,0.0
375116400,9.2,13.6,0.0
375202800,7.0,13.5,0.0
375289200,4.0,14.8,0.0
375375600,7.0,17.8,0.0
375462000,8.4,11.2,0.5
375548400,5.9,9.0,13.0
375634800,7.5,11.2,16.5
375721200,5.0,11.9,0.5
375807600,4.6,10.1,0.0
375894000,2.4,8.9,0.0
375980400,5.8,7.7,0.0
376066800,3.1,9.8,0.0
376153200,2.0,10.2,0.0
376239600,1.9,10.6,0.0
376326000,3.0,11.8,0.0
376412400,4.4,11.8,0.0
376498800,5.1,10.8,0.0
376585200,5.4,12.0,0.0
376671600,3.8,12.9,0.0
376758000,5.3,11.6,0.0
376844400,2.1,8.5,0.0
376930800,3.9,13.9,0.0
377017200,4.1,11.4,0.0
377103600,2.0,8.6,0.0
377190000,0.4,8.8,0.0
377276400,2.7,11.9,0.0
377362800,2.2,12.2,0.0
377449200,4.7,12.3,0.0
377535600,2.3,15.1,7.5
377622000,4.2,12.2,0.0
377708400,5.7,12.7,0.0
377794800,4.2,12.9,0.0
377881200,3.3,14.8,0.0
377967600,5.3,12.1,0.0
378054000,3.2,7.4,0.0
378140400,1.2,12.3,0.0
378226800,2.9,14.2,0.0
378313200,4.4,16.2,0.0
378399600,7.6,15.7,0.0
378486000,6.2,12.4,0.0
378572400,4.8,6.8,0.0
378658800,2.4,11.8,0.0
378745200,3.2,11.4,0.0
378831600,3.0,9.1,0.0
378918000,4.6,9.1,18.5
379004400,6.2,16.8,13.0
379090800,5.6,9.1,0.0
379177200,1.1,9.1,0.0
379263600,-0.4,6.0,0.0
379350000,0.2,12.0,0.0
379436400,5.1,11.2,0.0
379522800,4.5,8.5,0.0
379609200,4.6,16.4,0.0
379695600,7.2,11.4,0.0
379782000,4.5,8.9,0.0
379868400,1.5,9.0,0.0
379954800,1.0,4.0,0.0
380041200,0.5,7.8,0.0
380127600,0.3,7.8,0.5
380214000,0.2,9.6,0.0
380300400,0.9,7.6,0.0
380386800,-0.4,10.3,0.0
380473200,2.9,12.8,0.0
380559600,2.6,13.0,0.0
380646000,2.4,11.2,0.0
380732400,1.8,10.1,0.0
380818800,2.5,7.9,0.0
380905200,3.7,9.0,0.0
380991600,0.0,9.7,0.5
381078000,-0.3,5.6,0.0
381164400,-1.0,6.0,0.0
381250800,-0.9,7.4,0.0
381337200,0.9,10.6,0.0
381423600,0.2,7.3,0.0
381510000,-0.3,8.1,0.0
381596400,1.6,10.0,10.0
381682800,0.9,7.1,0.5
381769200,-0.2,8.0,0.0
381855600,0.1,4.7,0.0
381942000,-1.0,6.7,0.0
382028400,-0.9,7.1,0.0
382114800,0.6,8.3,0.0
382201200,-0.2,9.8,0.0
382287600,2.8,9.2,0.0
382374000,4.4,7.8,0.0
382460400,1.8,9.7,0.0
382546800,2.7,10.0,0.0
382633200,1.1,12.0,0.0
382719600,1.2,7.9,12.5
382806000,3.1,11.7,0.0
382892400,4.6,11.4,0.0
382978800,5.9,13.0,9.5
383065200,5.6,13.1,11.0
383151600,4.1,11.8,1.5
383238000,3.6,11.7,0.0
383324400,1.7,6.4,6.5
383410800,2.1,8.5,0.0
383497200,0.5,8.6,0.0
383583600,2.4,8.7,0.0
383670000,2.4,12.4,0.0
383756400,4.2,9.8,17.0
383842800,2.8,9.9,4.0
383929200,1.2,10.7,0.0
384015600,2.0,11.8,0.0
384102000,8.4,19.5,0.5
384188400,5.7,13.8,3.0
384274800,4.4,8.2,0.0
384361200,2.5,7.6,0.0
384447600,3.6,12.0,0.0
384534000,4.7,13.5,0.0
384620400,4.8,17.0,0.0
384706800,7.9,15.5,4.0
384793200,8.4,17.4,10.5
384879600,6.6,12.6,0.0
384966000,8.3,15.6,2.5
385052400,10.5,21.3,5.5
385138800,7.6,14.0,1.5
385225200,6.2,15.1,0.0
385311600,5.9,11.3,0.0
385398000,7.5,9.9,0.5
385484400,7.2,14.4,12.0
385570800,9.2,20.4,0.0
385657200,8.1,18.6,0.0
385743600,6.2,17.9,0.0
385830000,4.6,11.3,0.0
385916400,3.6,11.3,0.0
386002800,4.0,12.5,0.0
386089200,4.9,12.2,0.0
386175600,3.7,12.6,0.0
386262000,5.3,19.5,0.0
386348400,13.0,18.0,12.0
386434800,8.7,17.2,0.0
386521200,7.5,15.2,0.0
386607600,8.5,22.4,6.5
386694000,5.8,11.0,2.5
386780400,4.7,13.5,0.0
386866800,6.3,16.7,0.0
386953200,11.8,13.9,5.5
387039600,12.8,16.0,5.0
387126000,10.7,19.5,2.0
387212400,6.9,15.3,0.0
387298800,6.8,17.1,0.0
387385200,6.4,17.2,0.0
387471600,12.6,17.9,0.0
387558000,11.7,19.5,1.0
387644400,12.5,17.6,63.0
387730800,11.0,22.1,0.0
387817200,9.2,17.2,0.0
387903600,8.0,16.7,0.0
387990000,9.4,18.2,0.0
388076400,10.2,21.2,0.0
388162800,10.7,17.8,8.5
388249200,9.0,14.6,20.0
388335600,8.0,17.7,0.0
388422000,12.1,19.1,0.0
388508400,13.2,22.5,0.0
388594800,14.0,23.2,0.0
388681200,11.6,17.5,0.0
388767600,10.9,13.7,9.5
388854000,12.3,18.4,1.0
388940400,17.0,23.2,9.5
389026800,18.1,22.8,14.0
389113200,18.8,23.3,0.0
389199600,19.4,25.6,9.5
389286000,17.1,27.9,0.0
389372400,16.1,23.8,0.0
389458800,15.0,24.4,0.0
389545200,15.4,21.1,13.5
389631600,16.2,25.6,0.0
389718000,17.5,25.2,0.0
389804400,18.4,27.3,0.0
389890800,19.3,27.7,0.0
389977200,19.6,27.8,0.0
390063600,21.0,28.7,0.0
390150000,11.9,27.5,21.0
390236400,11.9,20.2,0.0
390322800,12.7,22.0,0.0
390409200,15.4,23.7,0.0
390495600,16.7,26.0,0.0
390582000,15.8,22.8,0.0
390668400,13.0,16.3,15.5
390754800,15.1,22.5,0.0
390841200,15.5,23.1,0.0
390927600,13.8,23.1,0.0
391014000,14.4,26.5,0.0
391100400,17.9,25.5,0.0
391186800,19.1,24.7,0.0
391273200,18.9,28.0,0.0
391359600,19.9,28.5,0.0
391446000,21.2,28.0,0.0
391532400,18.9,26.2,0.0
391618800,15.4,19.1,12.0
391705200,15.1,21.7,18.0
391791600,18.9,24.4,0.0
391878000,18.5,24.9,28.5
391964400,16.1,19.7,1.0
392050800,18.2,25.8,0.0
392137200,18.9,25.2,0.0
392223600,20.2,24.3,0.0
392310000,19.6,28.7,0.0
392396400,18.6,27.8,15.5
392482800,18.9,26.8,0.0
392569200,21.2,27.3,0.0
392655600,20.5,29.4,0.0
392742000,20.6,28.3,0.0
392828400,16.3,20.8,27.5
392914800,16.3,26.7,0.0
393001200,18.5,26.7,0.0
393087600,18.4,25.3,0.0
393174000,18.9,24.7,2.5
393260400,18.1,24.6,6.0
393346800,18.4,26.9,60.5
393433200,19.1,26.1,0.0
393519600,18.6,26.4,0.0
393606000,18.4,23.4,1.5
393692400,15.7,19.6,23.0
393778800,18.4,24.2,0.0
393865200,15.5,19.4,11.0
393951600,14.8,24.5,29.5
394038000,17.8,25.4,0.0
394124400,19.0,27.3,0.0
394210800,17.0,21.4,0.0
394297200,16.5,23.4,0.0
394383600,16.6,22.1,0.0
394470000,16.1,24.7,0.0
394556400,17.2,21.0,0.0
394642800,18.6,27.4,0.0
394729200,20.7,25.8,0.0
394815600,19.4,22.8,33.5
394902000,18.4,26.5,0.5
394988400,21.0,26.3,0.0
395074800,21.0,28.6,0.0
395161200,21.6,29.0,0.0
395247600,22.9,31.2,1.0
395334000,23.2,27.6,0.0
395420400,21.9,27.7,0.0
395506800,19.6,25.3,7.0
395593200,19.4,23.7,1.0
395679600,19.7,22.3,24.0
395766000,20.5,28.5,0.0
395852400,22.0,25.1,14.0
395938800,21.8,27.6,1.0
396025200,21.4,24.8,2.0
396111600,21.0,28.4,2.0
396198000,20.9,28.0,0.0
396284400,21.9,27.8,0.0
396370800,20.6,23.0,25.0
396457200,21.0,23.1,27.5
396543600,20.5,24.2,0.0
396630000,20.2,27.7,0.0
396716400,22.5,28.0,0.0
396802800,22.5,26.7,1.5
396889200,23.3,30.1,0.0
396975600,22.7,26.2,71.0
397062000,24.7,31.6,7.5
397148400,24.7,26.4,25.5
397234800,23.9,31.7,0.0
397321200,24.4,30.5,0.0
397407600,23.1,30.9,0.0
397494000,24.5,29.8,1.0
397580400,23.5,28.6,0.0
397666800,24.0,29.5,0.0
397753200,24.9,32.2,0.0
397839600,24.5,31.6,0.0
397926000,22.8,27.9,0.0
398012400,22.0,29.7,0.0
398098800,24.1,31.4,0.0
398185200,25.1,28.1,0.0
398271600,24.3,25.6,4.0
398358000,23.5,28.1,13.0
398444400,24.6,30.5,0.0
398530800,24.9,30.6,0.0
398617200,25.0,31.7,0.0
398703600,25.0,30.9,3.0
398790000,25.8,33.0,0.0
398876400,25.8,32.0,0.0
398962800,25.2,31.6,0.0
399049200,25.7,32.4,4.5
399135600,24.0,29.7,4.5
399222000,26.3,31.2,3.0
399308400,25.3,30.4,8.5
399394800,26.6,32.6,0.0
399481200,25.5,29.0,1.5
399567600,25.1,30.6,5.5
399654000,23.6,31.3,0.0
399740400,23.1,30.8,0.0
399826800,21.2,29.6,0.0
399913200,18.8,23.5,8.5
399999600,18.2,26.9,0.0
400086000,19.5,22.9,2.0
400172400,19.5,25.7,0.0
400258800,22.0,25.0,4.5
400345200,21.8,28.9,0.0
400431600,21.2,28.0,29.5
400518000,19.5,22.7,29.0
400604400,17.7,25.7,167.5
400690800,21.2,29.4,0.0
400777200,19.1,26.8,0.0
400863600,18.0,21.2,12.5
400950000,17.3,23.8,0.0
401036400,19.7,25.3,0.0
401122800,19.0,23.9,0.0
401209200,18.1,21.2,3.5
401295600,17.0,21.4,24.5
401382000,19.3,29.0,0.0
401468400,19.3,26.0,0.0
401554800,17.6,21.2,33.5
401641200,17.4,22.4,4.0
401727600,18.1,24.8,52.5
401814000,23.9,29.7,0.0
401900400,23.5,30.2,0.0
401986800,21.1,24.2,0.0
402073200,19.5,23.8,0.0
402159600,18.6,22.5,0.0
402246000,18.1,24.0,0.0
402332400,15.5,21.1,33.5
402418800,15.7,23.2,0.0
402505200,15.7,24.9,0.0
402591600,17.1,24.8,0.0
402678000,17.4,21.8,8.0
402764400,16.5,19.9,0.5
402850800,15.3,18.0,45.0
402937200,15.1,18.7,20.5
403023600,13.4,19.4,0.0
403110000,13.8,16.2,10.0
403196400,14.8,24.3,0.5
403282800,16.4,24.6,0.0
403369200,17.2,24.7,0.0
403455600,17.0,24.4,0.0
403542000,15.3,24.8,0.0
403628400,12.2,17.3,0.0
403714800,11.8,20.4,0.0
403801200,13.9,18.2,25.0
403887600,16.9,27.3,16.5
403974000,16.4,23.2,0.0
404060400,14.1,22.3,0.0
404146800,13.4,22.6,0.0
404233200,13.9,22.4,0.0
404319600,11.1,17.2,0.0
404406000,10.4,19.2,0.0
